20812.0,610.0,1474.0,431.0,959.0
388.0,20523.0,2426.0,628.0,1011.0
275.0,478.0,51094.0,2876.0,6195.0
131.0,226.0,4237.0,33787.0,20506.0
158.0,147.0,2845.0,7312.0,107890.0
